time,event,input,output
186,div,C19,"['C19.1', 'C19.2']"
339,div,C19.1,"['C19.1.1', 'C19.1.2']"
721,end,C19.1.1,[]
554,div,C19.1.2,"['C19.1.2.1', 'C19.1.2.2']"
721,end,C19.1.2.1,[]
721,end,C19.1.2.2,[]
379,div,C19.2,"['C19.2.1', 'C19.2.2']"
507,div,C19.2.1,"['C19.2.1.1', 'C19.2.1.2']"
721,end,C19.2.1.1,[]
721,end,C19.2.1.2,[]
623,div,C19.2.2,"['C19.2.2.1', 'C19.2.2.2', 'C19.2.2.3']"
637,fusion,"['C19.2.2.2', 'C19.2.2.3']",C19.4
721,end,C19.2.2.1,[]
685,death,C19.4,[]
0,begin,[],C20
226,div,C20,"['C20.1', 'C20.2']"
386,div,C20.1,"['C20.1.1', 'C20.1.2']"
721,end,C20.1.1,[]
721,end,C20.1.2,[]
386,div,C20.2,"['C20.2.1', 'C20.2.2']"
721,end,C20.2.1,[]
515,div,C20.2.2,"['C20.2.2.1', 'C20.2.2.2']"
642,div,C20.2.2.2,"['C20.2.2.2.1', 'C20.2.2.2.2', 'C20.2.2.2.3']"
721,end,C20.2.2.1,[]
721,end,C20.2.2.2.1,[]
721,end,C20.2.2.2.2,[]
721,end,C20.2.2.2.3,[]
0,begin,[],C21
216,div,C21,"['C21.1', 'C21.2']"
533,div,C21.1,"['C21.1.1', 'C21.1.2']"
721,end,C21.1.1,[]
721,end,C21.1.2,[]
416,div,C21.2,"['C21.2.1', 'C21.2.2']"
721,end,C21.2.1,[]
721,end,C21.2.2,[]
0,begin,[],C22
191,div,C22,"['C22.1', 'C22.2']"
325,div,C22.1,"['C22.1.1', 'C22.1.2']"
445,div,C22.1.2,"['C22.1.2.1', 'C22.1.2.2']"
721,end,C22.1.2.1,[]
721,end,C22.1.2.2,[]
433,div,C22.1.1,"['C22.1.1.1', 'C22.1.1.2']"
566,fusion,"['C22.1.1.1', 'C22.1.1.2']",C22.3
609,div,C22.3,"['C22.3.1', 'C22.3.2', 'C22.3.3', 'C22.3.4']"
721,end,C22.3.1,[]
721,end,C22.3.2,[]
721,end,C22.3.3,[]
