time,event,input,output
395,div,C11.1,"['C11.1.1', 'C11.1.2']"
519,fusion,"['C11.1.1', 'C11.1.2']",C11.3
545,div,C11.3,"['C11.3.1', 'C11.3.2', 'C11.3.3', 'C11.3.4']"
721,end,C11.3.1,[]
721,end,C11.3.2,[]
721,end,C11.3.3,[]
721,end,C11.3.4,[]
380,div,C11.2,"['C11.2.1', 'C11.2.2']"
545,div,C11.2.1,"['C11.2.1.1', 'C11.2.1.2']"
721,end,C11.2.1.1,[]
721,end,C11.2.1.2,[]
550,div,C11.2.2,"['C11.2.2.1', 'C11.2.2.2']"
721,end,C11.2.2.1,[]
721,end,C11.2.2.2,[]
0,begin,[],C12
184,div,C12,"['C12.1', 'C12.2']"
419,div,C12.1,"['C12.1.1', 'C12.1.2']"
435,fusion,"['C12.1.1', 'C12.1.2']",C12.3
721,end,C12.3,[]
386,div,C12.2,"['C12.2.1', 'C12.2.2']"
547,div,C12.2.1,"['C12.2.1.1', 'C12.2.1.2']"
685,div,C12.2.1.1,"['C12.2.1.1.1', 'C12.2.1.1.2']"
721,end,C12.2.1.1.1,[]
721,end,C12.2.1.1.2,[]
693,div,C12.2.1.2,"['C12.2.1.2.1', 'C12.2.1.2.2']"
721,end,C12.2.1.2.1,[]
721,end,C12.2.1.2.2,[]
548,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
680,div,C12.2.2.1,"['C12.2.2.1.1', 'C12.2.2.1.2']"
721,end,C12.2.2.1.1,[]
721,end,C12.2.2.1.2,[]
679,div,C12.2.2.2,"['C12.2.2.2.1', 'C12.2.2.2.2']"
721,end,C12.2.2.2.1,[]
721,end,C12.2.2.2.2,[]
0,begin,[],C13
138,div,C13,"['C13.1', 'C13.2']"
396,div,C13.1,"['C13.1.1', 'C13.1.2']"
557,div,C13.1.1,"['C13.1.1.1', 'C13.1.1.2']"
621,fusion,"['C13.1.1.1', 'C13.1.1.2']",C13.3
713,div,C13.3,"['C13.3.1', 'C13.3.2', 'C13.3.3', 'C13.3.4']"
721,end,C13.3.1,[]
721,end,C13.3.2,[]
721,end,C13.3.3,[]
721,end,C13.3.4,[]
530,div,C13.1.2,"['C13.1.2.1', 'C13.1.2.2']"
721,end,C13.1.2.1,[]
721,end,C13.1.2.2,[]
372,div,C13.2,"['C13.2.1', 'C13.2.2']"
597,fusion,"['C13.2.1', 'C13.2.2']",C13.4
639,div,C13.4,"['C13.4.1', 'C13.4.2', 'C13.4.3']"
663,fusion,"['C13.4.1', 'C13.4.2']",C13.5
721,end,C13.5,[]
721,end,C13.4.3,[]
0,begin,[],C14
162,div,C14,"['C14.1', 'C14.2']"
392,div,C14.1,"['C14.1.1', 'C14.1.2', 'C14.1.3']"
548,div,C14.1.1,"['C14.1.1.1', 'C14.1.1.2']"
721,end,C14.1.1.1,[]
686,div,C14.1.1.2,"['C14.1.1.2.1', 'C14.1.1.2.2']"
721,end,C14.1.1.2.1,[]
721,end,C14.1.1.2.2,[]
555,div,C14.1.2,"['C14.1.2.1', 'C14.1.2.2']"
721,end,C14.1.2.1,[]
569,div,C14.1.3,"['C14.1.3.1', 'C14.1.3.2']"
601,fusion,"['C14.1.3.1', 'C14.1.3.2']",C14.4
649,fusion,"['C14.4', 'C14.1.2.2']",C14.5
721,end,C14.5,[]
362,div,C14.2,"['C14.2.1', 'C4.2.2']"
624,div,C14.2.1,"['C14.2.1.1', 'C14.2.1.2']"
721,end,C14.2.1.1,[]
721,end,C14.2.1.2,[]
596,div,C4.2.2,"['C4.2.2.1', 'C4.2.2.2']"
721,end,C4.2.2.1,[]
721,end,C4.2.2.2,[]
0,begin,[],C15
168,div,C15,"['C15.1', 'C15.2']"
361,div,C15.1,"['C15.1.1', 'C15.1.2']"
506,div,C15.1.1,"['C15.1.1.1', 'C15.1.1.2']"
640,div,C15.1.1.1,"['C15.1.1.1.1', 'C15.1.1.1.2']"
721,end,C15.1.1.1.1,[]
721,end,C15.1.1.1.2,[]
672,div,C15.1.1.2,"['C15.1.1.2.1', 'C15.1.1.2.2']"
721,end,C15.1.1.2.1,[]
721,end,C15.1.1.2.2,[]
502,div,C15.1.2,"['C15.1.2.1', 'C15.1.2.2']"
721,end,C15.1.2.1,[]
652,div,C15.1.2.2,"['C15.1.2.2.1', 'C15.1.2.2.2']"
721,end,C15.1.2.2.1,[]
721,end,C15.1.2.2.2,[]
352,div,C15.2,"['C15.2.1', 'C15.2.2']"
498,div,C15.2.1,"['C15.2.1.1', 'C15.2.1.2']"
640,div,C15.2.1.1,"['C15.2.1.1.1', 'C15.2.1.1.2']"
721,end,C15.2.1.1.1,[]
721,end,C15.2.1.1.2,[]
640,div,C15.2.1.2,"['C15.2.1.2.1', 'C15.2.1.2.2']"
721,end,C15.2.1.2.1,[]
721,end,C15.2.1.2.2,[]
484,div,C15.2.2,"['C15.2.2.1', 'C15.2.2.2']"
721,end,C15.2.2.1,[]
721,end,C15.2.2.2,[]
0,begin,[],C16
348,div,C16,"['C16.1', 'C16.2', 'C16.3']"
400,fusion,"['C16.1', 'C16.2']",C16.4
461,fusion,"['C16.4', 'C16.3']",C16.5
721,end,C16.5,[]
0,begin,[],C17
161,div,C17,"['C17.1', 'C17.2']"
322,death,C17.1,[]
304,div,C17.2,"['C17.2.1', 'C17.2.2']"
430,div,C17.2.1,"['C17.2.1.1', 'C17.2.1.2', 'C17.2.1.3']"
488,fusion,"['C17.2.1.2', 'C17.2.1.3']",C17.3
721,end,C17.2.1.1,[]
495,div,C17.3,"['C17.3.1', 'C17.3.2']"
618,div,C17.3.1,"['C17.3.1.1', 'C17.3.1.2']"
721,end,C17.3.1.1,[]
721,end,C17.3.1.2,[]
649,div,C17.3.2,"['C17.3.2.1', 'C17.3.2.2']"
721,end,C17.3.2.1,[]
721,end,C17.3.2.2,[]
425,div,C17.2.2,"['C17.2.2.1', 'C17.2.2.2']"
711,death,C17.2.2.1,[]
601,div,C17.2.2.2,"['C17.2.2.2.1', 'C17.2.2.2.2']"
721,end,C17.2.2.2.1,[]
721,end,C17.2.2.2.2,[]
0,begin,[],C18
169,div,C18,"['C18.1', 'C18.2']"
358,div,C18.1,"['C18.1.1', 'C18.1.2']"
520,div,C18.1.1,"['C18.1.1.1', 'C18.1.1.2']"
721,end,C18.1.1.1,[]
721,end,C18.1.1.2,[]
655,div,C18.1.2,"['C18.1.2.1', 'C18.1.2.2']"
721,end,C18.1.2.1,[]
721,end,C18.1.2.2,[]
354,div,C18.2,"['C18.2.1', 'C18.2.2']"
511,death,C18.2.1,[]
554,div,C18.2.2,"['C18.2.2.1', 'C18.2.2.2']"
721,end,C18.2.2.1,[]
584,div,C18.2.2.2,"['C18.2.2.2.1', 'C18.2.2.2.2']"
721,end,C18.2.2.2.1,[]
688,div,C18.2.2.2.2,"['C18.2.2.2.2.1', 'C18.2.2.2.2.2']"
721,end,C18.2.2.2.2.1,[]
721,end,C18.2.2.2.2.2,[]
0,begin,[],C19
129,div,C19,"['C19.1', 'C19.2']"
285,div,C19.1,"['C19.1.1', 'C19.1.2']"
301,out,C19.1.1,[]
421,div,C19.1.2,"['C19.1.2.1', 'C19.1.2.2']"
557,div,C19.1.2.1,"['C19.1.2.1.1', 'C19.1.2.1.2']"
721,end,C19.1.2.1.1,[]
721,end,C19.1.2.1.2,[]
560,div,C19.1.2.2,"['C19.1.2.2.1', 'C19.1.2.2.2']"
721,end,C19.1.2.2.1,[]
721,end,C19.1.2.2.2,[]
271,div,C19.2,"['C19.2.1', 'C19.2.2']"
284,out,C19.2.1,[]
409,out,C19.2.2,[]
0,begin,[],C20
325,div,C20,"['C20.1', 'C20.2']"
721,end,C20.1,[]
533,div,C20.2,"['C20.2.1', 'C20.2.2']"
721,end,C20.2.1,[]
721,end,C20.2.2,[]
0,begin,[],C21
452,div,C21,"['C21.1', 'C21.2']"
721,end,C21.1,[]
638,div,C21.2,"['C21.2.1', 'C21.2.2']"
721,end,C21.2.1,[]
721,end,C21.2.2,[]
0,begin,[],C22
167,div,C22,"['C22.1', 'C22.2']"
324,div,C22.1,"['C22.1.1', 'C22.1.2']"
381,fusion,"['C22.1.1', 'C22.1.2']",C22.3
471,div,C22.3,"['C22.3.1', 'C22.3.2', 'C22.3.3']"
491,fusion,"['C22.3.1', 'C22.3.2']",C22.4
569,death,C22.4,[]
644,div,C22.3.3,"['C22.3.3.1', 'C22.3.3.2']"
721,end,C22.3.3.1,[]
721,end,C22.3.3.2,[]
306,div,C22.2,"['C22.2.1', 'C22.2.2']"
721,end,C22.2.1,[]
425,div,C22.2.2,"['C22.2.2.1', 'C22.2.2.2']"
712,death,C22.2.2.1,[]
596,div,C22.2.2.2,"['C22.2.2.2.1', 'C22.2.2.2.2']"
721,end,C22.2.2.2.1,[]
661,div,C22.2.2.2.2,"['C22.2.2.2.2.1', 'C22.2.2.2.2.2']"
721,end,C22.2.2.2.2.1,[]
721,end,C22.2.2.2.2.2,[]
0,begin,[],C23
164,div,C23,"['C23.1', 'C23.2']"
333,div,C23.1,"['C23.1.1', 'C23.1.2']"
496,div,C23.1.1,"['C23.1.1.1', 'C23.1.1.2']"
622,div,C23.1.1.1,"['C23.1.1.1.1', 'C23.1.1.1.2']"
721,end,C23.1.1.1.1,[]
721,end,C23.1.1.1.2,[]
619,div,C23.1.1.2,"['C23.1.1.2.1', 'C23.1.1.2.2']"
721,end,C23.1.1.2.1,[]
721,end,C23.1.1.2.2,[]
505,div,C23.1.2,"['C23.1.2.1', 'C23.1.2.2']"
721,end,C23.1.2.1,[]
605,death,C23.1.2.2,[]
329,div,C23.2,"['C23.2.1', 'C23.2.2']"
495,div,C23.2.1,"['C23.2.1.1', 'C23.2.1.2']"
634,div,C23.2.1.1,"['C23.2.1.1.1', 'C23.2.1.1.2']"
721,end,C23.2.1.1.1,[]
721,end,C23.2.1.1.2,[]
619,div,C23.2.1.2,"['C23.2.1.2.1', 'C23.2.1.2.2']"
721,end,C23.2.1.2.1,[]
721,end,C23.2.1.2.2,[]
471,div,C23.2.2,"['C23.2.2.1', 'C23.2.2.2']"
654,div,C23.2.2.1,"['C23.2.2.1.1', 'C23.2.2.1.2']"
721,end,C23.2.2.1.1,[]
721,end,C23.2.2.1.2,[]
617,div,C23.2.2.2,"['C23.2.2.2.1', 'C23.2.2.2.2']"
721,end,C23.2.2.2.1,[]
721,end,C23.2.2.2.2,[]
0,begin,[],C24
134,div,C24,"['C24.1', 'C24.2']"
264,div,C24.1,"['C24.1.1', 'C24.1.2']"
381,div,C24.1.1,"['C24.1.1.1', 'C24.1.1.2']"
519,div,C24.1.1.1,"['C24.1.1.1.1', 'C24.1.1.1.2']"
721,end,C24.1.1.1.1,[]
721,end,C24.1.1.1.2,[]
530,div,C24.1.1.2,"['C24.1.1.2.1', 'C24.1.1.2.2']"
721,end,C24.1.1.2.1,[]
721,end,C24.1.1.2.2,[]
390,div,C24.1.2,"['C24.1.2.1', 'C24.1.2.2']"
721,end,C24.1.2.1,[]
530,div,C24.1.2.2,"['C24.1.2.2.1', 'C24.1.2.2.2']"
721,end,C24.1.2.2.1,[]
721,end,C24.1.2.2.2,[]
262,div,C24.2,"['C24.2.1', 'C24.2.2']"
376,div,C24.2.1,"['C24.2.1.1', 'C24.2.1.2']"
721,end,C24.2.1.1,[]
513,div,C24.2.1.2,"['C24.2.1.2.1', 'C24.2.1.2.2']"
721,end,C24.2.1.2.1,[]
676,div,C24.2.1.2.2,"['C24.2.1.2.2.1', 'C24.2.1.2.2.2']"
721,end,C24.2.1.2.2.1,[]
721,end,C24.2.1.2.2.2,[]
370,div,C24.2.2,"['C24.2.2.1', 'C24.2.2.2']"
721,end,C24.2.2.1,[]
495,div,C24.2.2.2,"['C24.2.2.2.1', 'C24.2.2.2.2']"
721,end,C24.2.2.2.1,[]
721,end,C24.2.2.2.2,[]
0,begin,[],C25
162,div,C25,"['C25.1', 'C25.2']"
294,div,C25.1,"['C25.1.1', 'C25.1.2']"
519,div,C25.1.1,"['C25.1.1.1', 'C25.1.1.2']"
710,div,C25.1.1.1,"['C25.1.1.1.1', 'C25.1.1.1.2']"
721,end,C25.1.1.1.1,[]
721,end,C25.1.1.1.2,[]
708,div,C25.1.1.2,"['C25.1.1.2.1', 'C25.1.1.2.2']"
721,end,C25.1.1.2.1,[]
721,end,C25.1.1.2.2,[]
529,div,C25.1.2,"['C25.1.2.1', 'C25.1.2.2']"
683,div,C25.1.2.1,"['C25.1.2.1.1', 'C25.1.2.1.2']"
721,end,C25.1.2.1.1,[]
721,end,C25.1.2.1.2,[]
684,div,C25.1.2.2,"['C25.1.2.2.1', 'C25.1.2.2.2']"
721,end,C25.1.2.2.1,[]
721,end,C25.1.2.2.2,[]
287,div,C25.2,"['C25.2.1', 'C25.2.2']"
440,div,C25.2.1,"['C25.2.1.1', 'C25.2.1.2']"
459,fusion,"['C25.2.1.1', 'C25.2.1.2']",C25.3
606,div,C25.3,"['C25.3.1', 'C25.3.2', 'C25.3.3', 'C25.3.4']"
633,fusion,"['C25.3.1', 'C25.3.2', 'C25.3.3', 'C25.3.4']",C25.4
721,end,C25.4,[]
398,div,C25.2.2,"['C25.2.2.1', 'C25.2.2.2']"
721,end,C25.2.2.1,[]
504,out,C25.2.2.2,[]
0,begin,[],C26
29,out,C26,[]
0,begin,[],C27
189,div,C27,"['C27.1', 'C27.2']"
527,death,C27.1,[]
360,div,C27.2,"['C27.2.1', 'C27.2.2']"
535,div,C27.2.1,"['C27.2.1.1', 'C27.2.1.2']"
696,div,C27.2.1.1,"['C27.2.1.1.1', 'C27.2.1.1.2']"
721,end,C27.2.1.1.1,[]
721,end,C27.2.1.1.2,[]
718,div,C27.2.1.2,"['C27.2.1.2.1', 'C27.2.1.2.2']"
721,end,C27.2.1.2.1,[]
721,end,C27.2.1.2.2,[]
521,div,C27.2.2,"['C27.2.2.1', 'C27.2.2.2']"
655,div,C27.2.2.1,"['C27.2.2.1.1', 'C27.2.2.1.2']"
721,end,C27.2.2.1.1,[]
721,end,C27.2.2.1.2,[]
689,div,C27.2.2.2,"['C27.2.2.2.1', 'C27.2.2.2.2']"
721,end,C27.2.2.2.1,[]
721,end,C27.2.2.2.2,[]
