time,event,input,output
721,end,C12.2.2.1.1,[]
721,end,C12.2.2.1.2,[]
528,div,C12.2.2.2,"['C12.2.2.2.1', 'C12.2.2.2.2']"
664,div,C12.2.2.2.1,"['C12.2.2.2.1.1', 'C12.2.2.2.1.2']"
721,end,C12.2.2.2.1.1,[]
721,end,C12.2.2.2.1.2,[]
639,div,C12.2.2.2.2,"['C12.2.2.2.2.1', 'C12.2.2.2.2.2']"
721,end,C12.2.2.2.2.1,[]
721,end,C12.2.2.2.2.2,[]
0,begin,[],C13
119,div,C13,"['C13.1', 'C13.2']"
259,div,C13.1,"['C13.1.1', 'C13.1.2']"
344,out,C13.1.1,[]
344,out,C13.1.2,[]
283,div,C13.2,"['C13.2.1', 'C13.2.2']"
481,div,C13.2.1,"['C13.2.1.1', 'C13.2.1.2']"
721,end,C13.2.1.1,[]
721,end,C13.2.1.2,[]
450,div,C13.2.2,"['C13.2.2.1', 'C13.2.2.2']"
626,div,C13.2.2.1,"['C13.2.2.1.1', 'C13.2.2.1.2']"
721,end,C13.2.2.1.1,[]
721,end,C13.2.2.1.2,[]
590,div,C13.2.2.2,"['C13.2.2.2.1', 'C13.2.2.2.2']"
721,end,C13.2.2.2.1,[]
721,end,C13.2.2.2.2,[]
0,begin,[],C14
166,div,C14,"['C14.1', 'C14.2']"
292,death,C14.1,[]
424,div,C14.2,"['C14.2.1', 'C14.2.2', 'C14.2.3']"
581,death,C14.2.1,[]
721,end,C14.2.2,[]
574,div,C14.2.3,"['C14.2.3.1', 'C14.2.3.2']"
721,end,C14.2.3.1,[]
721,end,C14.2.3.2,[]
0,begin,[],C15
555,div,C15,"['C15.1', 'C15.2', 'C15.3', 'C15.4', 'C15.5', 'C15.6']"
721,end,C15.6,[]
674,death,C15.1,[]
721,end,C15.2,[]
568,fusion,"['C15.3', 'C15.4']",C15.7
574,fusion,"['C15.7', 'C15.5']",C15.8
721,end,C15.8,[]
0,begin,[],C16
190,div,C16,"['C16.1', 'C16.2', 'C16.3']"
644,div,C16.1,"['C16.1.1', 'C16.1.2']"
721,end,C16.1.1,[]
721,end,C16.1.2,[]
465,div,C16.2,"['C16.2.1', 'C16.2.2']"
721,end,C16.2.1,[]
721,end,C16.2.2,[]
360,div,C16.3,"['C16.3.1', 'C16.3.2']"
424,death,C16.3.1,[]
721,end,C16.3.2,[]
0,begin,[],C17
40,out,C17,[]
0,begin,[],C18
115,div,C18,"['C18.1', 'C18.2']"
250,div,C18.2,"['C18.2.1', 'C18.2.2']"
721,end,C18.2.1,[]
359,div,C18.2.2,"['C18.2.2.1', 'C18.2.2.2']"
457,death,C18.2.2.1,[]
505,div,C18.2.2.2,"['C18.2.2.2.1', 'C18.2.2.2.2']"
721,end,C18.2.2.2.1,[]
609,div,C18.2.2.2.2,"['C18.2.2.2.2.1', 'C18.2.2.2.2.2']"
721,end,C18.2.2.2.2.1,[]
721,end,C18.2.2.2.2.2,[]
274,div,C18.1,"['C18.1.1', 'C18.1.2']"
421,div,C18.1.1,"['C18.1.1.1', 'C18.1.1.2']"
721,end,C18.1.1.1,[]
479,div,C18.1.1.2,"['C18.1.1.2.1', 'C18.1.1.2.2']"
554,div,C18.1.1.2.1,"['C18.1.1.2.1.1', 'C18.1.1.2.1.2', 'C18.1.1.2.1.3', 'C18.1.1.2.1.4']"
721,end,C18.1.1.2.1.1,[]
721,end,C18.1.1.2.1.2,[]
564,fusion,"['C18.1.1.2.1.3', 'C18.1.1.2.1.4']",C18.3
721,end,C18.3,[]
584,div,C18.1.1.2.2,"['C18.1.1.2.2.1', 'C18.1.1.2.2.2']"
721,end,C18.1.1.2.2.1,[]
721,end,C18.1.1.2.2.2,[]
473,div,C18.1.2,"['C18.1.2.1', 'C18.1.2.2']"
666,death,C18.1.2.1,[]
536,div,C18.1.2.2,"['C18.1.2.2.1', 'C18.1.2.2.2']"
721,end,C18.1.2.2.1,[]
721,end,C18.1.2.2.2,[]
0,begin,[],C19
96,out,C19,[]
