time,event,input,output
721,end,C16.2.2.1.1,[]
721,end,C16.2.2.1.2,[]
600,div,C16.2.2.2,"['C16.2.2.2.1', 'C16.2.2.2.2']"
721,end,C16.2.2.2.1,[]
721,end,C16.2.2.2.2,[]
0,begin,[],C17
167,div,C17,"['C17.1', 'C17.2']"
350,div,C17.1,"['C17.1.1', 'C17.1.2']"
721,end,C17.1.1,[]
591,div,C17.1.2,"['C17.1.2.1', 'C17.1.2.2']"
721,end,C17.1.2.1,[]
716,div,C17.1.2.2,"['C17.1.2.2.1', 'C17.1.2.2.2']"
721,end,C17.1.2.2.1,[]
721,end,C17.1.2.2.2,[]
335,div,C17.2,"['C17.2.1', 'C17.2.2']"
514,div,C17.2.1,"['C17.2.1.1', 'C17.2.1.2']"
721,end,C17.2.1.1,[]
721,end,C17.2.1.2,[]
515,div,C17.2.2,"['C17.2.2.1', 'C17.2.2.2']"
697,div,C17.2.2.1,"['C17.2.2.1.1', 'C17.2.2.1.2']"
721,end,C17.2.2.1.1,[]
721,end,C17.2.2.1.2,[]
696,div,C17.2.2.2,"['C17.2.2.2.1', 'C17.2.2.2.2']"
721,end,C17.2.2.2.1,[]
721,end,C17.2.2.2.2,[]
0,begin,[],C18
2,out,C18,[]
