time,event,input,output
572,div,C12.2.1.1,"['C12.2.1.1.1', 'C12.2.1.1.2']"
721,end,C12.2.1.1.1,[]
721,end,C12.2.1.1.2,[]
571,div,C12.2.1.2,"['C12.2.1.2.1', 'C12.2.1.2.2']"
721,end,C12.2.1.2.1,[]
716,div,C12.2.1.2.2,"['C12.2.1.2.2.1', 'C12.2.1.2.2.2']"
721,end,C12.2.1.2.2.1,[]
721,end,C12.2.1.2.2.2,[]
435,div,C12.2.2,"['C12.2.2.1', 'C12.2.2.2']"
570,fusion,"['C12.2.2.1', 'C12.2.2.2']",C12.3
640,div,C12.3,"['C12.3.1', 'C12.3.2']"
721,end,C12.3.1,[]
721,end,C12.3.2,[]
