time,event,input,output
635,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
721,end,C8.2.2.1,[]
721,end,C8.2.2.2,[]
0,begin,[],C9
179,div,C9,"['C9.1', 'C9.2']"
399,div,C9.1,"['C9.1.1', 'C9.1.2']"
544,div,C9.1.1,"['C9.1.1.1', 'C9.1.1.2']"
633,div,C9.1.1.1,"['C9.1.1.1.1', 'C9.1.1.1.2']"
721,end,C9.1.1.1.1,[]
721,end,C9.1.1.1.2,[]
622,div,C9.1.1.2,"['C9.1.1.2.1', 'C9.1.1.2.2']"
721,end,C9.1.1.2.1,[]
721,end,C9.1.1.2.2,[]
607,div,C9.1.2,"['C9.1.2.1', 'C9.1.2.2']"
721,end,C9.1.2.1,[]
721,end,C9.1.2.2,[]
391,div,C9.2,"['C9.2.1', 'C9.2.2']"
527,div,C9.2.1,"['C9.2.1.1', 'C9.2.1.2']"
522,div,C9.2.2,"['C9.2.2.1', 'C9.2.2.2']"
721,end,C9.2.2.1,[]
721,end,C9.2.2.2,[]
721,end,C9.2.1.1,[]
721,end,C9.2.1.2,[]
0,begin,[],C10
367,div,C10,"['C10.1', 'C10.2']"
594,div,C10.1,"['C10.1.1', 'C10.1.2']"
721,end,C10.1.1,[]
706,div,C10.1.2,"['C10.1.2.1', 'C10.1.2.2']"
721,end,C10.1.2.1,[]
721,end,C10.1.2.2,[]
592,div,C10.2,"['C10.2.1', 'C10.2.2']"
664,div,C10.2.1,"['C10.2.1.1', 'C10.2.1.2']"
721,end,C10.2.1.1,[]
721,end,C10.2.1.2,[]
690,div,C10.2.2,"['C10.2.2.1', 'C10.2.2.2']"
721,end,C10.2.2.1,[]
721,end,C10.2.2.2,[]
