time,event,input,output
651,death,C19.2,[]
0,begin,[],C20
575,death,C20,[]
0,begin,[],C21
28,out,C21,[]
0,begin,[],C22
264,div,C22,"['C22.1', 'C22.2', 'C22.3', 'C22.4']"
282,fusion,"['C22.1', 'C22.2']",C22.5
283,fusion,"['C22.3', 'C22.4']",C22.6
286,fusion,"['C22.5', 'C22.6']",C22.7
721,end,C22.7,[]
0,begin,[],C23
480,death,C23,[]
0,begin,[],C24
365,death,C24,[]
0,begin,[],C25
279,div,C25,"['C25.1', 'C25.2', 'C25.3']"
721,end,C25.1,[]
420,death,C25.2,[]
579,death,C25.3,[]
0,begin,[],C26
213,div,C26,"['C26.1', 'C26.2']"
655,death,C26.1,[]
505,death,C26.2,[]
0,begin,[],C27
283,div,C27,"['C27.1', 'C27.2', 'C27.3']"
721,end,C27.1,[]
721,end,C27.2,[]
463,div,C27.3,"['C27.3.1', 'C27.3.2', 'C27.3.3']"
486,fusion,"['C27.3.1', 'C27.3.2']",C27.5
544,fusion,"['C27.5', 'C27.3.3']",C27.6
721,end,C27.6,[]
0,begin,[],C28
5,div,C28,"['C28.1', 'C28.2']"
580,death,C28.1,[]
496,div,C28.2,"['C28.2.1', 'C28.2.2', 'C28.2.3']"
500,fusion,"['C28.2.2', 'C28.2.3']",C28.3
581,death,C28.3,[]
600,death,C28.2.1,[]
0,begin,[],C29
389,out,C29,[]
0,begin,[],C30
229,div,C30,"['C30.1', 'C30.2']"
283,fusion,"['C30.1', 'C30.2']",C30.3
472,out,C30.3,[]
0,begin,[],C31
256,out,C31,[]
0,begin,[],C32
404,div,C32,"['C32.1', 'C32.2', 'C32.3', 'C32.4', 'C32.5']"
426,death,C32.1,[]
422,death,C32.2,[]
422,death,C32.3,[]
421,fusion,"['C32.4', 'C32.5']",C32.6
423,death,C32.6,[]
0,begin,[],C33
289,out,C33,[]
0,begin,[],C34
457,div,C34,"['C34.1', 'C34.2', 'C34.3', 'C34.4']"
478,fusion,"['C34.1', 'C34.2']",C34.5
523,death,C34.5,[]
655,death,C34.3,[]
606,death,C34.4,[]
0,begin,[],C35
390,out,C35,[]
0,begin,[],C36
635,div,C36,"['C36.1', 'C36.2', 'C36.3', 'C36.4', 'C36.5', 'C36.6']"
651,fusion,"['C36.1', 'C36.2']",C36.7
661,fusion,"['C36.7', 'C36.3']",C36.8
672,fusion,"['C36.8', 'C36.4']",C36.9
679,fusion,"['C36.9', 'C36.5', 'C36.6']",C36.1.1
721,end,C36.1.1,[]
0,begin,[],C37
361,out,C37,[]
0,begin,[],C38
434,death,C38,[]
0,begin,[],C39
549,death,C39,[]
0,begin,[],C40
385,div,C40,"['C40.1', 'C40.2', 'C40.3', 'C40.4']"
404,fusion,"['C40.1', 'C40.2', 'C40.3']",C40.5
405,fusion,"['C40.5', 'C40.4']",C40.6
632,death,C40.6,[]
