time,event,input,output
649,div,C7.2.1.1,"['C7.2.1.1.1', 'C7.2.1.1.2']"
721,end,C7.2.1.1.1,[]
721,end,C7.2.1.1.2,[]
606,div,C7.2.1.2,"['C7.2.1.2.1', 'C7.2.1.2.2']"
721,end,C7.2.1.2.1,[]
721,end,C7.2.1.2.2,[]
518,div,C7.2.2,"['C7.2.2.1', 'C7.2.2.2']"
721,end,C7.2.2.1,[]
635,div,C7.2.2.2,"['C7.2.2.2.1', 'C7.2.2.2.2']"
721,end,C7.2.2.2.2,[]
721,end,C7.2.2.2.1,[]
0,begin,[],C8
118,div,C8,"['C8.1', 'C8.2']"
362,div,C8.1,"['C8.1.1', 'C8.1.2']"
479,div,C8.1.1,"['C8.1.1.1', 'C8.1.1.2']"
625,div,C8.1.1.1,"['C8.1.1.1.2', 'C8.1.1.1.1']"
721,end,C8.1.1.1.2,[]
721,end,C8.1.1.1.1,[]
637,div,C8.1.1.2,"['C8.1.1.2.1', 'C8.1.1.2.2']"
721,end,C8.1.1.2.1,[]
721,end,C8.1.1.2.2,[]
487,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2']"
721,end,C8.1.2.1,[]
593,div,C8.1.2.2,"['C8.1.2.2.1', 'C8.1.2.2.2']"
721,end,C8.1.2.2.1,[]
721,end,C8.1.2.2.2,[]
308,div,C8.2,"['C8.2.1', 'C8.2.2']"
433,div,C8.2.1,"['C8.2.1.1', 'C8.2.1.2']"
563,div,C8.2.1.1,"['C8.2.1.1.1', 'C8.2.1.1.2']"
721,end,C8.2.1.1.1,[]
684,div,C8.2.1.1.2,"['C8.2.1.1.2.1', 'C8.2.1.1.2.2', 'C8.2.1.1.2.3', 'C8.2.1.1.2.4']"
721,end,C8.2.1.1.2.1,[]
721,end,C8.2.1.1.2.2,[]
721,end,C8.2.1.1.2.3,[]
721,end,C8.2.1.1.2.4,[]
545,div,C8.2.1.2,"['C8.2.1.2.1', 'C8.2.1.2.2']"
673,div,C8.2.1.2.1,"['C8.2.1.2.1.1', 'C8.2.1.2.1.2']"
721,end,C8.2.1.2.1.1,[]
721,end,C8.2.1.2.1.2,[]
659,div,C8.2.1.2.2,"['C8.2.1.2.2.1', 'C8.2.1.2.2.2', 'C8.2.1.2.2.3']"
721,end,C8.2.1.2.2.2,[]
721,end,C8.2.1.2.2.3,[]
721,end,C8.2.1.2.2.1,[]
424,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
506,div,C8.2.2.2,"['C8.2.2.2.1', 'C8.2.2.2.2']"
721,end,C8.2.2.2.2,[]
647,div,C8.2.2.2.1,"['C8.2.2.2.1.1', 'C8.2.2.2.1.2']"
721,end,C8.2.2.2.1.1,[]
721,end,C8.2.2.2.1.2,[]
520,div,C8.2.2.1,"['C8.2.2.1.1', 'C8.2.2.1.2']"
721,end,C8.2.2.1.1,[]
651,div,C8.2.2.1.2,"['C8.2.2.1.2.1', 'C8.2.2.1.2.2']"
721,end,C8.2.2.1.2.1,[]
721,end,C8.2.2.1.2.2,[]
0,begin,[],C9
166,div,C9,"['C9.1', 'C9.2']"
344,death,C9.1,[]
248,death,C9.2,[]
0,begin,[],C10
148,div,C10,"['C10.1', 'C10.2']"
314,death,C10.2,[]
323,div,C10.1,"['C10.1.1', 'C10.1.2']"
472,div,C10.1.1,"['C10.1.1.1', 'C10.1.1.2']"
560,fusion,"['C10.1.1.1', 'C10.1.1.2']",C10.3
638,div,C10.3,"['C10.3.1', 'C10.3.2', 'C10.3.3']"
662,fusion,"['C10.3.1', 'C10.3.2']",C10.4
668,fusion,"['C10.4', 'C10.3.3']",C10.5
716,death,C10.5,[]
468,div,C10.1.2,"['C10.1.2.1', 'C10.1.2.2']"
613,fusion,"['C10.1.2.1', 'C10.1.2.2']",C10.6
668,div,C10.6,"['C10.6.1', 'C10.6.2', 'C10.6.3', 'C10.6.4']"
690,fusion,"['C10.6.1', 'C10.6.2', 'C10.6.3', 'C10.6.4']",C10.7
721,end,C10.7,[]
0,begin,[],C11
182,div,C11,"['C11.1', 'C11.2']"
379,div,C11.1,"['C11.1.1', 'C11.1.2']"
524,div,C11.1.1,"['C11.1.1.1', 'C11.1.1.2']"
721,end,C11.1.1.1,[]
721,end,C11.1.1.2,[]
626,div,C11.1.2,"['C11.1.2.1', 'C11.1.2.2']"
721,end,C11.1.2.1,[]
721,end,C11.1.2.2,[]
395,div,C11.2,"['C11.2.1', 'C11.2.2']"
564,div,C11.2.1,"['C11.2.1.1', 'C11.2.1.2']"
721,end,C11.2.1.1,[]
721,end,C11.2.1.2,[]
592,div,C11.2.2,"['C11.2.2.1', 'C11.2.2.2']"
721,end,C11.2.2.2,[]
674,div,C11.2.2.1,"['C11.2.2.1.1', 'C11.2.2.1.2']"
721,end,C11.2.2.1.1,[]
721,end,C11.2.2.1.2,[]
0,begin,[],C12
289,div,C12,"['C12.1', 'C12.2']"
320,fusion,"['C12.1', 'C12.2']",C12.3
470,div,C12.3,"['C12.3.1', 'C12.3.2', 'C12.3.3']"
569,death,C12.3.1,[]
475,fusion,"['C12.3.2', 'C12.3.3']",C12.4
648,div,C12.4,"['C12.4.1', 'C12.4.2', 'C12.4.3']"
663,death,C12.4.3,[]
721,end,C12.4.2,[]
721,end,C12.4.1,[]
