time,event,input,output
420,div,C4.1.2,"['C4.1.2.1', 'C4.1.2.2']"
556,div,C4.1.2.1,"['C4.1.2.1.1', 'C4.1.2.1.2']"
576,end,C4.1.2.1.1,[]
576,end,C4.1.2.1.2,[]
570,div,C4.1.2.2,"['C4.1.2.2.1', 'C4.1.2.2.2']"
576,end,C4.1.2.2.1,[]
576,end,C4.1.2.2.2,[]
251,div,C4.2,"['C4.2.1', 'C4.2.2']"
293,div,C4.2.1,"['C4.2.1.1', 'C4.2.1.2']"
560,div,C4.2.1.1,"['C4.2.1.1.1', 'C4.2.1.1.2']"
576,end,C4.2.1.1.1,[]
576,end,C4.2.1.1.2,[]
523,div,C4.2.1.2,"['C4.2.1.2.1', 'C4.2.1.2.2']"
576,end,C4.2.1.2.1,[]
576,end,C4.2.1.2.2,[]
385,div,C4.2.2,"['C4.2.2.1', 'C4.2.2.2']"
576,end,C4.2.2.1,[]
508,div,C4.2.2.2,"['C4.2.2.2.1', 'C4.2.2.2.2', 'C4.2.2.2.3']"
576,end,C4.2.2.2.1,[]
576,end,C4.2.2.2.2,[]
576,end,C4.2.2.2.3,[]
0,begin,[],C5
64,div,C5,"['C5.1', 'C5.2']"
210,div,C5.1,"['C5.1.1', 'C5.1.2']"
388,div,C5.1.1,"['C5.1.1.1', 'C5.1.1.2']"
519,div,C5.1.1.1,"['C5.1.1.1.1', 'C5.1.1.1.2']"
576,end,C5.1.1.1.1,[]
576,end,C5.1.1.1.2,[]
542,div,C5.1.1.2,"['C5.1.1.2.1', 'C5.1.1.2.2']"
576,end,C5.1.1.2.1,[]
576,end,C5.1.1.2.2,[]
411,div,C5.1.2,"['C5.1.2.1', 'C5.1.2.2']"
548,div,C5.1.2.1,"['C5.1.2.1.1', 'C5.1.2.1.2']"
576,end,C5.1.2.1.1,[]
576,end,C5.1.2.1.2,[]
542,div,C5.1.2.2,"['C5.1.2.2.1', 'C5.1.2.2.2']"
576,end,C5.1.2.2.1,[]
576,end,C5.1.2.2.2,[]
195,div,C5.2,"['C5.2.1', 'C5.2.2']"
376,div,C5.2.1,"['C5.2.1.1', 'C5.2.1.2']"
576,end,C5.2.1.1,[]
576,end,C5.2.1.2,[]
377,div,C5.2.2,"['C5.2.2.1', 'C5.2.2.2']"
576,end,C5.2.2.1,[]
576,end,C5.2.2.2,[]
0,begin,[],C6
27,div,C6,"['C6.1', 'C6.2']"
226,fusion,"['C6.1', 'C6.2']",C6.3
305,div,C6.3,"['C6.3.1', 'C6.3.2']"
568,div,C6.3.1,"['C6.3.1.1', 'C6.3.1.2', 'C6.3.1.3']"
569,fusion,"['C6.3.1.1', 'C6.3.1.2']",C6.4
576,end,C6.3.1.3,[]
570,death,C6.4,[]
497,div,C6.3.2,"['C6.3.2.1', 'C6.3.2.2']"
576,end,C6.3.2.1,[]
576,end,C6.3.2.2,[]
0,begin,[],C7
214,div,C7,"['C7.1', 'C7.2']"
555,div,C7.1,"['C7.1.1', 'C7.1.2', 'C7.1.3']"
576,end,C7.1.3,[]
563,fusion,"['C7.1.1', 'C7.1.2']",C7.3
576,end,C7.3,[]
560,div,C7.2,"['C7.2.1', 'C7.2.2']"
576,end,C7.2.1,[]
576,end,C7.2.2,[]
0,begin,[],C8
293,div,C8,"['C8.1', 'C8.2']"
576,end,C8.1,[]
525,div,C8.2,"['C8.2.1', 'C8.2.2', 'C8.2.3']"
576,end,C8.2.1,[]
576,end,C8.2.2,[]
576,end,C8.2.3,[]
0,begin,[],C9
210,div,C9,"['C9.1', 'C9.2']"
576,end,C9.1,[]
428,div,C9.2,"['C9.2.1', 'C9.2.2']"
576,end,C9.2.1,[]
576,end,C9.2.2,[]
0,begin,[],C10
190,div,C10,"['C10.1', 'C10.2', 'C10.3', 'C10.4']"
207,fusion,"['C10.1', 'C10.2']",C10.5
222,fusion,"['C10.5', 'C10.3']",C10.6
372,death,C10.6,[]
375,death,C10.4,[]
