time,event,input,output
555,div,C8.1.1.1,"['C8.1.1.1.1', 'C8.1.1.1.2']"
721,end,C8.1.1.1.1,[]
654,div,C8.1.1.1.2,"['C8.1.1.1.2.1', 'C8.1.1.1.2.2']"
721,end,C8.1.1.1.2.1,[]
721,end,C8.1.1.1.2.2,[]
541,div,C8.1.1.2,"['C8.1.1.2.1', 'C8.1.1.2.2']"
681,div,C8.1.1.2.1,"['C8.1.1.2.1.1', 'C8.1.1.2.1.2']"
721,end,C8.1.1.2.1.1,[]
721,end,C8.1.1.2.1.2,[]
659,div,C8.1.1.2.2,"['C8.1.1.2.2.1', 'C8.1.1.2.2.2']"
721,end,C8.1.1.2.2.1,[]
721,end,C8.1.1.2.2.2,[]
363,div,C8.1.2,"['C8.1.2.1', 'C8.1.2.2']"
503,div,C8.1.2.1,"['C8.1.2.1.1', 'C8.1.2.1.2']"
640,div,C8.1.2.1.1,"['C8.1.2.1.1.1', 'C8.1.2.1.1.2']"
721,end,C8.1.2.1.1.1,[]
721,end,C8.1.2.1.1.2,[]
653,div,C8.1.2.1.2,"['C8.1.2.1.2.1', 'C8.1.2.1.2.2']"
721,end,C8.1.2.1.2.1,[]
721,end,C8.1.2.1.2.2,[]
503,div,C8.1.2.2,"['C8.1.2.2.1', 'C8.1.2.2.2']"
721,end,C8.1.2.2.1,[]
666,div,C8.1.2.2.2,"['C8.1.2.2.2.1', 'C8.1.2.2.2.2']"
721,end,C8.1.2.2.2.1,[]
721,end,C8.1.2.2.2.2,[]
209,div,C8.2,"['C8.2.1', 'C8.2.2']"
362,div,C8.2.1,"['C8.2.1.1', 'C8.2.1.2']"
482,death,C8.2.1.1,[]
510,div,C8.2.1.2,"['C8.2.1.2.1', 'C8.2.1.2.2']"
721,end,C8.2.1.2.1,[]
721,end,C8.2.1.2.2,[]
358,div,C8.2.2,"['C8.2.2.1', 'C8.2.2.2']"
494,div,C8.2.2.1,"['C8.2.2.1.1', 'C8.2.2.1.2']"
632,div,C8.2.2.1.1,"['C8.2.2.1.1.1', 'C8.2.2.1.1.2']"
721,end,C8.2.2.1.1.1,[]
721,end,C8.2.2.1.1.2,[]
635,div,C8.2.2.1.2,"['C8.2.2.1.2.1', 'C8.2.2.1.2.2']"
676,div,C8.2.2.1.2.1,"['C8.2.2.1.2.1.1', 'C8.2.2.1.2.1.2']"
721,end,C8.2.2.1.2.1.1,[]
721,end,C8.2.2.1.2.1.2,[]
696,div,C8.2.2.1.2.2,"['C8.2.2.1.2.2.1', 'C8.2.2.1.2.2.2']"
721,end,C8.2.2.1.2.2.1,[]
721,end,C8.2.2.1.2.2.2,[]
484,div,C8.2.2.2,"['C8.2.2.2.1', 'C8.2.2.2.2']"
627,div,C8.2.2.2.1,"['C8.2.2.2.1.1', 'C8.2.2.2.1.2']"
721,end,C8.2.2.2.1.1,[]
721,end,C8.2.2.2.1.2,[]
614,div,C8.2.2.2.2,"['C8.2.2.2.2.1', 'C8.2.2.2.2.2']"
